tweet_id,timestamp,source,text,rating_numerator,rating_denominator,name,stage,retweet_count,favorite_count,jpg_url,img_num,prediction,breed,confidence,dog_breed
849412302885593088,2017-04-05 00:04:08+00:00,Twitter for iPhone,This is Noosh. He noticed you were in the shower and thought you could use some company. 12/10 h*ckin loyal https://t.co/Uq3ChFgWA3,12,10,Noosh,,3264,16245,https://pbs.twimg.com/media/C8m3-iQVoAAETnF.jpg,4,p2,crossword_puzzle,0.017933900000000003,False
849412302885593088,2017-04-05 00:04:08+00:00,Twitter for iPhone,This is Noosh. He noticed you were in the shower and thought you could use some company. 12/10 h*ckin loyal https://t.co/Uq3ChFgWA3,12,10,Noosh,,3264,16245,https://pbs.twimg.com/media/C8m3-iQVoAAETnF.jpg,4,p3,Chihuahua,0.016190700000000002,True
849336543269576704,2017-04-04 19:03:06+00:00,Twitter for iPhone,"At first I thought this was a dog because of the sign, but it is clearly Wilson from Home Improvement. Please only send in dogs... 11/10 https://t.co/jqPk1BZ6xu",11,10,,,1963,11684,https://pbs.twimg.com/media/C8lzFC4XcAAQxB4.jpg,1,p1,patio,0.521788,False
849336543269576704,2017-04-04 19:03:06+00:00,Twitter for iPhone,"At first I thought this was a dog because of the sign, but it is clearly Wilson from Home Improvement. Please only send in dogs... 11/10 https://t.co/jqPk1BZ6xu",11,10,,,1963,11684,https://pbs.twimg.com/media/C8lzFC4XcAAQxB4.jpg,1,p2,prison,0.149544,False
849336543269576704,2017-04-04 19:03:06+00:00,Twitter for iPhone,"At first I thought this was a dog because of the sign, but it is clearly Wilson from Home Improvement. Please only send in dogs... 11/10 https://t.co/jqPk1BZ6xu",11,10,,,1963,11684,https://pbs.twimg.com/media/C8lzFC4XcAAQxB4.jpg,1,p3,restaurant,0.0271526,False
849051919805034497,2017-04-04 00:12:06+00:00,Twitter for iPhone,This is Kevin. Kevin doesn't give a single h*ck. Will sit in the fountain if he wants to. 13/10 churlish af https://t.co/r6GjO6MbZz,13,10,Kevin,,8849,43441,https://pbs.twimg.com/media/C8hwNxbXYAAwyVG.jpg,1,p1,fountain,0.997509,False
849051919805034497,2017-04-04 00:12:06+00:00,Twitter for iPhone,This is Kevin. Kevin doesn't give a single h*ck. Will sit in the fountain if he wants to. 13/10 churlish af https://t.co/r6GjO6MbZz,13,10,Kevin,,8849,43441,https://pbs.twimg.com/media/C8hwNxbXYAAwyVG.jpg,1,p2,American_black_bear,0.00141312,False
849051919805034497,2017-04-04 00:12:06+00:00,Twitter for iPhone,This is Kevin. Kevin doesn't give a single h*ck. Will sit in the fountain if he wants to. 13/10 churlish af https://t.co/r6GjO6MbZz,13,10,Kevin,,8849,43441,https://pbs.twimg.com/media/C8hwNxbXYAAwyVG.jpg,1,p3,sundial,0.000681115,False
848690551926992896,2017-04-03 00:16:10+00:00,Twitter for iPhone,Please stop sending in animals other than dogs. We only rate dogs. Not Furry Ecuadorian Sea Turtles. Thank you... 12/10 https://t.co/UOE79zb6VU,12,10,,,4493,25823,https://pbs.twimg.com/media/C8cnjHuXsAAoZQf.jpg,1,p1,flat-coated_retriever,0.8236479999999999,True
848690551926992896,2017-04-03 00:16:10+00:00,Twitter for iPhone,Please stop sending in animals other than dogs. We only rate dogs. Not Furry Ecuadorian Sea Turtles. Thank you... 12/10 https://t.co/UOE79zb6VU,12,10,,,4493,25823,https://pbs.twimg.com/media/C8cnjHuXsAAoZQf.jpg,1,p2,Newfoundland,0.100571,True
848690551926992896,2017-04-03 00:16:10+00:00,Twitter for iPhone,Please stop sending in animals other than dogs. We only rate dogs. Not Furry Ecuadorian Sea Turtles. Thank you... 12/10 https://t.co/UOE79zb6VU,12,10,,,4493,25823,https://pbs.twimg.com/media/C8cnjHuXsAAoZQf.jpg,1,p3,groenendael,0.0383097,True
848324959059550208,2017-04-02 00:03:26+00:00,Twitter for iPhone,Meet Odin. He's supposed to be giving directions but he'd rather look at u like that. Should probably buckle pup. 12/10 distracting as h*ck https://t.co/1pSqUbLQ5Z,12,10,Odin,,4782,25372,https://pbs.twimg.com/media/C8XbDR1WAAAxND8.jpg,1,p1,malamute,0.5445760000000001,True
848324959059550208,2017-04-02 00:03:26+00:00,Twitter for iPhone,Meet Odin. He's supposed to be giving directions but he'd rather look at u like that. Should probably buckle pup. 12/10 distracting as h*ck https://t.co/1pSqUbLQ5Z,12,10,Odin,,4782,25372,https://pbs.twimg.com/media/C8XbDR1WAAAxND8.jpg,1,p2,Siberian_husky,0.290268,True
848324959059550208,2017-04-02 00:03:26+00:00,Twitter for iPhone,Meet Odin. He's supposed to be giving directions but he'd rather look at u like that. Should probably buckle pup. 12/10 distracting as h*ck https://t.co/1pSqUbLQ5Z,12,10,Odin,,4782,25372,https://pbs.twimg.com/media/C8XbDR1WAAAxND8.jpg,1,p3,Eskimo_dog,0.154421,True
848212111729840128,2017-04-01 16:35:01+00:00,Twitter for iPhone,"This is Jerry. He's doing a distinguished tongue slip. Slightly patronizing tbh. You think you're better than us, Jerry? 6/10 hold me back https://t.co/DkOBbwulw1",6,10,Jerry,,3196,16732,https://pbs.twimg.com/media/C8V0aI5V0AAgO9m.jpg,1,p1,Bedlington_terrier,0.333486,True
848212111729840128,2017-04-01 16:35:01+00:00,Twitter for iPhone,"This is Jerry. He's doing a distinguished tongue slip. Slightly patronizing tbh. You think you're better than us, Jerry? 6/10 hold me back https://t.co/DkOBbwulw1",6,10,Jerry,,3196,16732,https://pbs.twimg.com/media/C8V0aI5V0AAgO9m.jpg,1,p2,Ibizan_hound,0.245797,True
848212111729840128,2017-04-01 16:35:01+00:00,Twitter for iPhone,"This is Jerry. He's doing a distinguished tongue slip. Slightly patronizing tbh. You think you're better than us, Jerry? 6/10 hold me back https://t.co/DkOBbwulw1",6,10,Jerry,,3196,16732,https://pbs.twimg.com/media/C8V0aI5V0AAgO9m.jpg,1,p3,wallaby,0.131647,False
847962785489326080,2017-04-01 00:04:17+00:00,Twitter for iPhone,This is Georgie. He's very shy. Only puppears when called. Aggressively average at fetch. Unique front paws. Looks slippery. 10/10 would pet https://t.co/rcDs5LkiSj,10,10,Georgie,,5311,24119,https://pbs.twimg.com/media/C8SRpHNUIAARB3j.jpg,1,p1,sea_lion,0.882654,False
847962785489326080,2017-04-01 00:04:17+00:00,Twitter for iPhone,This is Georgie. He's very shy. Only puppears when called. Aggressively average at fetch. Unique front paws. Looks slippery. 10/10 would pet https://t.co/rcDs5LkiSj,10,10,Georgie,,5311,24119,https://pbs.twimg.com/media/C8SRpHNUIAARB3j.jpg,1,p2,mink,0.0668802,False
847962785489326080,2017-04-01 00:04:17+00:00,Twitter for iPhone,This is Georgie. He's very shy. Only puppears when called. Aggressively average at fetch. Unique front paws. Looks slippery. 10/10 would pet https://t.co/rcDs5LkiSj,10,10,Georgie,,5311,24119,https://pbs.twimg.com/media/C8SRpHNUIAARB3j.jpg,1,p3,otter,0.0256787,False
847842811428974592,2017-03-31 16:07:33+00:00,Twitter for iPhone,"This is Rontu. He is described as a pal, cuddle bug, protector and constant shadow. 12/10, but he needs your help

https://t.co/zK4cpKPFfU https://t.co/7Xvoalr798",12,10,Rontu,,1390,5607,https://pbs.twimg.com/media/C8QkidrVYAQXQh7.jpg,1,p1,Bernese_mountain_dog,0.951337,True
847842811428974592,2017-03-31 16:07:33+00:00,Twitter for iPhone,"This is Rontu. He is described as a pal, cuddle bug, protector and constant shadow. 12/10, but he needs your help

https://t.co/zK4cpKPFfU https://t.co/7Xvoalr798",12,10,Rontu,,1390,5607,https://pbs.twimg.com/media/C8QkidrVYAQXQh7.jpg,1,p2,Greater_Swiss_Mountain_dog,0.0168491,True
847842811428974592,2017-03-31 16:07:33+00:00,Twitter for iPhone,"This is Rontu. He is described as a pal, cuddle bug, protector and constant shadow. 12/10, but he needs your help

https://t.co/zK4cpKPFfU https://t.co/7Xvoalr798",12,10,Rontu,,1390,5607,https://pbs.twimg.com/media/C8QkidrVYAQXQh7.jpg,1,p3,Appenzeller,0.0108492,True
847606175596138505,2017-03-31 00:27:14+00:00,Twitter for iPhone,This is Cannon. He just heard something behind him. Fr*ckin frightened af. 12/10 don't look back just run https://t.co/WTPBWT6Ux1,12,10,Cannon,,3550,19286,https://pbs.twimg.com/media/C8NNUDBUMAE0XxJ.jpg,1,p1,Cardigan,0.413688,True
847606175596138505,2017-03-31 00:27:14+00:00,Twitter for iPhone,This is Cannon. He just heard something behind him. Fr*ckin frightened af. 12/10 don't look back just run https://t.co/WTPBWT6Ux1,12,10,Cannon,,3550,19286,https://pbs.twimg.com/media/C8NNUDBUMAE0XxJ.jpg,1,p2,Boston_bull,0.381836,True
847606175596138505,2017-03-31 00:27:14+00:00,Twitter for iPhone,This is Cannon. He just heard something behind him. Fr*ckin frightened af. 12/10 don't look back just run https://t.co/WTPBWT6Ux1,12,10,Cannon,,3550,19286,https://pbs.twimg.com/media/C8NNUDBUMAE0XxJ.jpg,1,p3,doormat,0.0658678,False
847251039262605312,2017-03-30 00:56:03+00:00,Twitter for iPhone,This is Furzey. He's doing an elevated sandy zoom. Adjusts ears to steer. 12/10 would pet mid flight https://t.co/zhbRIZQgnq,12,10,Furzey,,4477,21012,https://pbs.twimg.com/media/C8IKUjAUwAEP-En.jpg,1,p1,Airedale,0.49538,True
847251039262605312,2017-03-30 00:56:03+00:00,Twitter for iPhone,This is Furzey. He's doing an elevated sandy zoom. Adjusts ears to steer. 12/10 would pet mid flight https://t.co/zhbRIZQgnq,12,10,Furzey,,4477,21012,https://pbs.twimg.com/media/C8IKUjAUwAEP-En.jpg,1,p2,Irish_terrier,0.316456,True
847251039262605312,2017-03-30 00:56:03+00:00,Twitter for iPhone,This is Furzey. He's doing an elevated sandy zoom. Adjusts ears to steer. 12/10 would pet mid flight https://t.co/zhbRIZQgnq,12,10,Furzey,,4477,21012,https://pbs.twimg.com/media/C8IKUjAUwAEP-En.jpg,1,p3,Lakeland_terrier,0.15853299999999998,True
847157206088847362,2017-03-29 18:43:12+00:00,Twitter for iPhone,"Meet Daisy. She's been pup for adoption for months now but hasn't gotten any applications. 11/10 let's change that

https://t.co/Jlb9L0m3J0 https://t.co/Eh7fGFuy6r",11,10,Daisy,,6113,20470,https://pbs.twimg.com/media/C8G0_CMWsAAjjAY.jpg,2,p1,Staffordshire_bullterrier,0.21960900000000005,True
847157206088847362,2017-03-29 18:43:12+00:00,Twitter for iPhone,"Meet Daisy. She's been pup for adoption for months now but hasn't gotten any applications. 11/10 let's change that

https://t.co/Jlb9L0m3J0 https://t.co/Eh7fGFuy6r",11,10,Daisy,,6113,20470,https://pbs.twimg.com/media/C8G0_CMWsAAjjAY.jpg,2,p2,American_Staffordshire_terrier,0.178671,True
847157206088847362,2017-03-29 18:43:12+00:00,Twitter for iPhone,"Meet Daisy. She's been pup for adoption for months now but hasn't gotten any applications. 11/10 let's change that

https://t.co/Jlb9L0m3J0 https://t.co/Eh7fGFuy6r",11,10,Daisy,,6113,20470,https://pbs.twimg.com/media/C8G0_CMWsAAjjAY.jpg,2,p3,pug,0.123271,True
847116187444137987,2017-03-29 16:00:12+00:00,Twitter for iPhone,Unbelievable... We. Only. Rate. Dogs. Please stop sending in other things like this Blossoming Flop Kangaroo. Thank you... 11/10 https://t.co/EeeErAbso0,11,10,,,3336,21995,https://pbs.twimg.com/media/C8GPrNDW4AAkLde.jpg,1,p1,white_wolf,0.128935,False
847116187444137987,2017-03-29 16:00:12+00:00,Twitter for iPhone,Unbelievable... We. Only. Rate. Dogs. Please stop sending in other things like this Blossoming Flop Kangaroo. Thank you... 11/10 https://t.co/EeeErAbso0,11,10,,,3336,21995,https://pbs.twimg.com/media/C8GPrNDW4AAkLde.jpg,1,p2,American_Staffordshire_terrier,0.113434,True
847116187444137987,2017-03-29 16:00:12+00:00,Twitter for iPhone,Unbelievable... We. Only. Rate. Dogs. Please stop sending in other things like this Blossoming Flop Kangaroo. Thank you... 11/10 https://t.co/EeeErAbso0,11,10,,,3336,21995,https://pbs.twimg.com/media/C8GPrNDW4AAkLde.jpg,1,p3,dingo,0.0812314,False
846874817362120707,2017-03-29 00:01:05+00:00,Twitter for iPhone,"This is Tuck. As you can see, he's rather h*ckin rare. Taken seriously until his legs are seen. Tail stuck in a permanent zoom. 13/10 https://t.co/P7PBGqrKSe",13,10,Tuck,,4099,20617,https://pbs.twimg.com/media/C8C0JYHW0AAy-7u.jpg,2,p1,Shetland_sheepdog,0.450539,True
846874817362120707,2017-03-29 00:01:05+00:00,Twitter for iPhone,"This is Tuck. As you can see, he's rather h*ckin rare. Taken seriously until his legs are seen. Tail stuck in a permanent zoom. 13/10 https://t.co/P7PBGqrKSe",13,10,Tuck,,4099,20617,https://pbs.twimg.com/media/C8C0JYHW0AAy-7u.jpg,2,p2,papillon,0.187928,True
846874817362120707,2017-03-29 00:01:05+00:00,Twitter for iPhone,"This is Tuck. As you can see, he's rather h*ckin rare. Taken seriously until his legs are seen. Tail stuck in a permanent zoom. 13/10 https://t.co/P7PBGqrKSe",13,10,Tuck,,4099,20617,https://pbs.twimg.com/media/C8C0JYHW0AAy-7u.jpg,2,p3,collie,0.140068,True
846514051647705089,2017-03-28 00:07:32+00:00,Twitter for iPhone,This is Barney. He's an elder doggo. Hitches a ride when he gets tired. Waves goodbye before he leaves. 13/10 please come back soon https://t.co/cFAasDXauK,13,10,Barney,doggo,12126,45874,https://pbs.twimg.com/media/C79sB4xXwAEvwKY.jpg,2,p1,golden_retriever,0.650003,True
846514051647705089,2017-03-28 00:07:32+00:00,Twitter for iPhone,This is Barney. He's an elder doggo. Hitches a ride when he gets tired. Waves goodbye before he leaves. 13/10 please come back soon https://t.co/cFAasDXauK,13,10,Barney,doggo,12126,45874,https://pbs.twimg.com/media/C79sB4xXwAEvwKY.jpg,2,p2,Leonberg,0.0651992,True
846514051647705089,2017-03-28 00:07:32+00:00,Twitter for iPhone,This is Barney. He's an elder doggo. Hitches a ride when he gets tired. Waves goodbye before he leaves. 13/10 please come back soon https://t.co/cFAasDXauK,13,10,Barney,doggo,12126,45874,https://pbs.twimg.com/media/C79sB4xXwAEvwKY.jpg,2,p3,Norfolk_terrier,0.0529553,True
846153765933735936,2017-03-27 00:15:53+00:00,Twitter for iPhone,This is Vixen. He really likes bananas. Steals them when he thinks nobody's watching. 13/10 opportunistic af https://t.co/a0CkS5ExFR,13,10,Vixen,,9493,32599,https://pbs.twimg.com/media/C74kWqoU8AEaf3v.jpg,1,p1,giant_schnauzer,0.346468,True
846153765933735936,2017-03-27 00:15:53+00:00,Twitter for iPhone,This is Vixen. He really likes bananas. Steals them when he thinks nobody's watching. 13/10 opportunistic af https://t.co/a0CkS5ExFR,13,10,Vixen,,9493,32599,https://pbs.twimg.com/media/C74kWqoU8AEaf3v.jpg,1,p2,flat-coated_retriever,0.21845100000000006,True
846153765933735936,2017-03-27 00:15:53+00:00,Twitter for iPhone,This is Vixen. He really likes bananas. Steals them when he thinks nobody's watching. 13/10 opportunistic af https://t.co/a0CkS5ExFR,13,10,Vixen,,9493,32599,https://pbs.twimg.com/media/C74kWqoU8AEaf3v.jpg,1,p3,Labrador_retriever,0.10802,True
846042936437604353,2017-03-26 16:55:29+00:00,Twitter for iPhone,Meet Jarvis. The snow pupsets him. Officially ready for summer. 12/10 would perform a chilly boop https://t.co/0hLkztpiOW,12,10,Jarvis,,3028,16466,https://pbs.twimg.com/media/C72_iaUVUAEhZSn.jpg,1,p1,golden_retriever,0.96111,True
846042936437604353,2017-03-26 16:55:29+00:00,Twitter for iPhone,Meet Jarvis. The snow pupsets him. Officially ready for summer. 12/10 would perform a chilly boop https://t.co/0hLkztpiOW,12,10,Jarvis,,3028,16466,https://pbs.twimg.com/media/C72_iaUVUAEhZSn.jpg,1,p2,Labrador_retriever,0.0166952,True
846042936437604353,2017-03-26 16:55:29+00:00,Twitter for iPhone,Meet Jarvis. The snow pupsets him. Officially ready for summer. 12/10 would perform a chilly boop https://t.co/0hLkztpiOW,12,10,Jarvis,,3028,16466,https://pbs.twimg.com/media/C72_iaUVUAEhZSn.jpg,1,p3,Tibetan_mastiff,0.00908153,True
845812042753855489,2017-03-26 01:38:00+00:00,Twitter for iPhone,We usually don't rate polar bears but this one seems extra good. Majestic as h*ck. 13/10 would hug for a while https://t.co/TLNexlqzXP,13,10,,,9138,30138,https://pbs.twimg.com/media/C7ztkInW0AEh1CD.jpg,1,p1,Samoyed,0.979803,True
845812042753855489,2017-03-26 01:38:00+00:00,Twitter for iPhone,We usually don't rate polar bears but this one seems extra good. Majestic as h*ck. 13/10 would hug for a while https://t.co/TLNexlqzXP,13,10,,,9138,30138,https://pbs.twimg.com/media/C7ztkInW0AEh1CD.jpg,1,p2,chow,0.0159226,True
845812042753855489,2017-03-26 01:38:00+00:00,Twitter for iPhone,We usually don't rate polar bears but this one seems extra good. Majestic as h*ck. 13/10 would hug for a while https://t.co/TLNexlqzXP,13,10,,,9138,30138,https://pbs.twimg.com/media/C7ztkInW0AEh1CD.jpg,1,p3,white_wolf,0.00130279,False
845677943972139009,2017-03-25 16:45:08+00:00,Twitter for iPhone,"C'mon guys. Please only send in dogs. We only rate dogs, not Exceptional-Tongued Peruvian Floor Bears. Thank you... 12/10 https://t.co/z30iQLiXNo",12,10,,,5008,25891,https://pbs.twimg.com/media/C7xzmngWkAAAp9C.jpg,1,p1,chow,0.8086810000000001,True
845677943972139009,2017-03-25 16:45:08+00:00,Twitter for iPhone,"C'mon guys. Please only send in dogs. We only rate dogs, not Exceptional-Tongued Peruvian Floor Bears. Thank you... 12/10 https://t.co/z30iQLiXNo",12,10,,,5008,25891,https://pbs.twimg.com/media/C7xzmngWkAAAp9C.jpg,1,p2,groenendael,0.123141,True
845677943972139009,2017-03-25 16:45:08+00:00,Twitter for iPhone,"C'mon guys. Please only send in dogs. We only rate dogs, not Exceptional-Tongued Peruvian Floor Bears. Thank you... 12/10 https://t.co/z30iQLiXNo",12,10,,,5008,25891,https://pbs.twimg.com/media/C7xzmngWkAAAp9C.jpg,1,p3,Newfoundland,0.0221432,True
845397057150107648,2017-03-24 22:08:59+00:00,Twitter for iPhone,"Say hello to Mimosa. She's an emotional support doggo who helps her owner with PTSD. 13/10, but she needs your help

https://t.co/L6mLzrd7Mx https://t.co/jMutBFdw5o",13,10,Mimosa,doggo,1891,7869,https://pbs.twimg.com/media/C7t0IzLWkAINoft.jpg,1,p1,Dandie_Dinmont,0.394404,True
845397057150107648,2017-03-24 22:08:59+00:00,Twitter for iPhone,"Say hello to Mimosa. She's an emotional support doggo who helps her owner with PTSD. 13/10, but she needs your help

https://t.co/L6mLzrd7Mx https://t.co/jMutBFdw5o",13,10,Mimosa,doggo,1891,7869,https://pbs.twimg.com/media/C7t0IzLWkAINoft.jpg,1,p2,Maltese_dog,0.186537,True
845397057150107648,2017-03-24 22:08:59+00:00,Twitter for iPhone,"Say hello to Mimosa. She's an emotional support doggo who helps her owner with PTSD. 13/10, but she needs your help

https://t.co/L6mLzrd7Mx https://t.co/jMutBFdw5o",13,10,Mimosa,doggo,1891,7869,https://pbs.twimg.com/media/C7t0IzLWkAINoft.jpg,1,p3,West_Highland_white_terrier,0.181985,True
845306882940190720,2017-03-24 16:10:40+00:00,Twitter for iPhone,This is Pickles. She's a silly pupper. Thinks she's a dish. 12/10 would dry https://t.co/7mPCF4ZwEk,12,10,Pickles,pupper,5651,24036,https://pbs.twimg.com/media/C7siH5DXkAACnDT.jpg,1,p1,Irish_water_spaniel,0.567475,True
845306882940190720,2017-03-24 16:10:40+00:00,Twitter for iPhone,This is Pickles. She's a silly pupper. Thinks she's a dish. 12/10 would dry https://t.co/7mPCF4ZwEk,12,10,Pickles,pupper,5651,24036,https://pbs.twimg.com/media/C7siH5DXkAACnDT.jpg,1,p2,Labrador_retriever,0.169496,True
845306882940190720,2017-03-24 16:10:40+00:00,Twitter for iPhone,This is Pickles. She's a silly pupper. Thinks she's a dish. 12/10 would dry https://t.co/7mPCF4ZwEk,12,10,Pickles,pupper,5651,24036,https://pbs.twimg.com/media/C7siH5DXkAACnDT.jpg,1,p3,curly-coated_retriever,0.101518,True
844979544864018432,2017-03-23 18:29:57+00:00,Twitter for iPhone,"PUPDATE: I'm proud to announce that Toby is 236 days sober. Pupgraded to a 13/10. We're all very proud of you, Toby https://t.co/a5OaJeRl9B",13,10,,,2702,14030,https://pbs.twimg.com/media/C7n4aQ0VAAAohkL.jpg,3,p1,tennis_ball,0.999281,False
844979544864018432,2017-03-23 18:29:57+00:00,Twitter for iPhone,"PUPDATE: I'm proud to announce that Toby is 236 days sober. Pupgraded to a 13/10. We're all very proud of you, Toby https://t.co/a5OaJeRl9B",13,10,,,2702,14030,https://pbs.twimg.com/media/C7n4aQ0VAAAohkL.jpg,3,p2,racket,0.00037008,False
844979544864018432,2017-03-23 18:29:57+00:00,Twitter for iPhone,"PUPDATE: I'm proud to announce that Toby is 236 days sober. Pupgraded to a 13/10. We're all very proud of you, Toby https://t.co/a5OaJeRl9B",13,10,,,2702,14030,https://pbs.twimg.com/media/C7n4aQ0VAAAohkL.jpg,3,p3,Shetland_sheepdog,0.000132068,True
844973813909606400,2017-03-23 18:07:10+00:00,Twitter for iPhone,"This is Brady. He's a recovering alcoholic. Demonstrating incredible restraint here. 12/10 don't give pup, don't give in, Brady https://t.co/B1iBuSq3hr",12,10,Brady,,3371,15572,https://pbs.twimg.com/media/C7nzMwTV4AARz4t.jpg,1,p1,Labrador_retriever,0.742421,True
844973813909606400,2017-03-23 18:07:10+00:00,Twitter for iPhone,"This is Brady. He's a recovering alcoholic. Demonstrating incredible restraint here. 12/10 don't give pup, don't give in, Brady https://t.co/B1iBuSq3hr",12,10,Brady,,3371,15572,https://pbs.twimg.com/media/C7nzMwTV4AARz4t.jpg,1,p2,golden_retriever,0.195218,True
844973813909606400,2017-03-23 18:07:10+00:00,Twitter for iPhone,"This is Brady. He's a recovering alcoholic. Demonstrating incredible restraint here. 12/10 don't give pup, don't give in, Brady https://t.co/B1iBuSq3hr",12,10,Brady,,3371,15572,https://pbs.twimg.com/media/C7nzMwTV4AARz4t.jpg,1,p3,Chihuahua,0.017320099999999998,True
844704788403113984,2017-03-23 00:18:10+00:00,Twitter for iPhone,This is Luna. It's her first time outside and a bee stung her nose. Completely h*ckin uncalled for. 13/10 where's the bee I just wanna talk https://t.co/2RYiLGHuPN,13,10,Luna,,10856,39918,https://pbs.twimg.com/media/C7j-hkSW0AIxCZC.jpg,1,p1,Labrador_retriever,0.980213,True
844704788403113984,2017-03-23 00:18:10+00:00,Twitter for iPhone,This is Luna. It's her first time outside and a bee stung her nose. Completely h*ckin uncalled for. 13/10 where's the bee I just wanna talk https://t.co/2RYiLGHuPN,13,10,Luna,,10856,39918,https://pbs.twimg.com/media/C7j-hkSW0AIxCZC.jpg,1,p2,golden_retriever,0.00701167,True
844704788403113984,2017-03-23 00:18:10+00:00,Twitter for iPhone,This is Luna. It's her first time outside and a bee stung her nose. Completely h*ckin uncalled for. 13/10 where's the bee I just wanna talk https://t.co/2RYiLGHuPN,13,10,Luna,,10856,39918,https://pbs.twimg.com/media/C7j-hkSW0AIxCZC.jpg,1,p3,beagle,0.00314697,True
844580511645339650,2017-03-22 16:04:20+00:00,Twitter for iPhone,This is Charlie. He wants to know if you have a moment to talk about washing machine insurance policies. 11/10 would hear him out https://t.co/gAzPqT7uyk,11,10,Charlie,,3292,17012,https://pbs.twimg.com/media/C7iNfq1W0AAcbsR.jpg,1,p1,washer,0.903064,False
844580511645339650,2017-03-22 16:04:20+00:00,Twitter for iPhone,This is Charlie. He wants to know if you have a moment to talk about washing machine insurance policies. 11/10 would hear him out https://t.co/gAzPqT7uyk,11,10,Charlie,,3292,17012,https://pbs.twimg.com/media/C7iNfq1W0AAcbsR.jpg,1,p2,dishwasher,0.032489,False
844580511645339650,2017-03-22 16:04:20+00:00,Twitter for iPhone,This is Charlie. He wants to know if you have a moment to talk about washing machine insurance policies. 11/10 would hear him out https://t.co/gAzPqT7uyk,11,10,Charlie,,3292,17012,https://pbs.twimg.com/media/C7iNfq1W0AAcbsR.jpg,1,p3,printer,0.0164562,False
844223788422217728,2017-03-21 16:26:50+00:00,Twitter for iPhone,This is Margo. She just dug pup a massive hole. Can't wait for you to see it. H*ckin proud of herself. 12/10 would forgive then pet https://t.co/H38HB6rBTx,12,10,Margo,,2312,14049,https://pbs.twimg.com/media/C7dJCnqU4AAswat.jpg,1,p1,Labrador_retriever,0.71951,True
844223788422217728,2017-03-21 16:26:50+00:00,Twitter for iPhone,This is Margo. She just dug pup a massive hole. Can't wait for you to see it. H*ckin proud of herself. 12/10 would forgive then pet https://t.co/H38HB6rBTx,12,10,Margo,,2312,14049,https://pbs.twimg.com/media/C7dJCnqU4AAswat.jpg,1,p2,Chesapeake_Bay_retriever,0.122019,True
844223788422217728,2017-03-21 16:26:50+00:00,Twitter for iPhone,This is Margo. She just dug pup a massive hole. Can't wait for you to see it. H*ckin proud of herself. 12/10 would forgive then pet https://t.co/H38HB6rBTx,12,10,Margo,,2312,14049,https://pbs.twimg.com/media/C7dJCnqU4AAswat.jpg,1,p3,Newfoundland,0.0388276,True
843856843873095681,2017-03-20 16:08:44+00:00,Twitter for iPhone,Say hello to Sadie and Daisy. They do all their shopping together. Can never agree on what to get. Like an old married pupple. Both 12/10 https://t.co/f5C5l5wa0e,12,10,Sadie,,4865,22116,https://pbs.twimg.com/media/C7X7Ui0XgAA3m19.jpg,1,p1,Labrador_retriever,0.92254,True
843856843873095681,2017-03-20 16:08:44+00:00,Twitter for iPhone,Say hello to Sadie and Daisy. They do all their shopping together. Can never agree on what to get. Like an old married pupple. Both 12/10 https://t.co/f5C5l5wa0e,12,10,Sadie,,4865,22116,https://pbs.twimg.com/media/C7X7Ui0XgAA3m19.jpg,1,p2,golden_retriever,0.0743578,True
843856843873095681,2017-03-20 16:08:44+00:00,Twitter for iPhone,Say hello to Sadie and Daisy. They do all their shopping together. Can never agree on what to get. Like an old married pupple. Both 12/10 https://t.co/f5C5l5wa0e,12,10,Sadie,,4865,22116,https://pbs.twimg.com/media/C7X7Ui0XgAA3m19.jpg,1,p3,Great_Pyrenees,0.00232495,True
843604394117681152,2017-03-19 23:25:35+00:00,Twitter for iPhone,This is Hank. He's been outside for 3 minutes and already made a friend. Way to go Hank. 11/10 for both https://t.co/wHUElL84RC,11,10,Hank,,2892,17424,https://pbs.twimg.com/media/C7UVuE_U0AI8GGl.jpg,1,p1,Labrador_retriever,0.430583,True
843604394117681152,2017-03-19 23:25:35+00:00,Twitter for iPhone,This is Hank. He's been outside for 3 minutes and already made a friend. Way to go Hank. 11/10 for both https://t.co/wHUElL84RC,11,10,Hank,,2892,17424,https://pbs.twimg.com/media/C7UVuE_U0AI8GGl.jpg,1,p2,golden_retriever,0.263581,True
843604394117681152,2017-03-19 23:25:35+00:00,Twitter for iPhone,This is Hank. He's been outside for 3 minutes and already made a friend. Way to go Hank. 11/10 for both https://t.co/wHUElL84RC,11,10,Hank,,2892,17424,https://pbs.twimg.com/media/C7UVuE_U0AI8GGl.jpg,1,p3,Great_Pyrenees,0.179385,True
843235543001513987,2017-03-18 22:59:54+00:00,Twitter for iPhone,This is Tycho. She just had new wheels installed. About to do a zoom. 0-60 in 2.4 seconds. 13/10 inspirational as h*ck https://t.co/DKwp2ByMsL,13,10,Tycho,,6359,22217,https://pbs.twimg.com/media/C7PGQJAWwAAibui.jpg,1,p1,Pembroke,0.958452,True
843235543001513987,2017-03-18 22:59:54+00:00,Twitter for iPhone,This is Tycho. She just had new wheels installed. About to do a zoom. 0-60 in 2.4 seconds. 13/10 inspirational as h*ck https://t.co/DKwp2ByMsL,13,10,Tycho,,6359,22217,https://pbs.twimg.com/media/C7PGQJAWwAAibui.jpg,1,p2,Cardigan,0.0237699,True
